TICKET_CREATED_TS,TICKET_DETAIL,INCIDENT_ADDRESS,GEO_LONG,GEO_LAT,SERVICE_ITEM
2026-07-14T01:43:58Z,Resident on Cuba Street wants to register a newly adopted rescue dog and is asking about requirements,"Cuba Street, CBD, Wellington",174.78053,-41.30352,Make a dog registration enquiry
2026-07-14T01:51:14Z,Loose paving stones on Wilton Road near Pipitea have become uneven and are creating a trip hazard,"Wilton Road, Pipitea, Wellington",174.73322,-41.24744,Pipitea
2026-07-14T03:56:21Z,Streetlight pole on Thorndon Quay in Berhampore appears to be leaning after being clipped by a vehicle,"Thorndon Quay, Berhampore, Wellington",174.78691,-41.28354,Berhampore
2026-07-14T05:03:58Z,Tap water on Kelburn Parade in Kelburn has a strong chlorine smell and cloudy appearance since this morning,"Kelburn Parade, Kelburn, Wellington",174.7499,-41.27993,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-14T05:22:56Z,A headstone at Miramar Cemetery has toppled over near the main entrance,"Miramar Avenue, Miramar, Wellington",174.81447,-41.31099,Cemeteries
2026-07-14T07:12:26Z,Community garden fence at the Berhampore reserve on Chelsea Street has fallen down after recent winds,"Chelsea Street, Berhampore, Wellington",174.82055,-41.31425,Berhampore
2026-07-14T08:39:17Z,"Discoloured tap water has been reported by multiple households along Thorndon Quay, Thorndon","Thorndon Quay, Thorndon, Wellington",174.76568,-41.2564,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-14T09:08:52Z,"Formal LGOIMA request for information on rates valuations for the property on Roxburgh Street, Oriental Bay","Roxburgh Street, Oriental Bay, Wellington",174.77454,-41.29392,LGOIMA - Property
2026-07-14T10:27:56Z,"New puppy owner on Roxburgh Street, Oriental Bay is asking how to renew their dog registration online","Roxburgh Street, Oriental Bay, Wellington",174.77383,-41.27807,Make a dog registration enquiry
2026-07-14T10:41:55Z,"Requesting copies of maintenance records for the council-owned property on Hankey Street, Mount Cook under the Official Information Act","Hankey Street, Mount Cook, Wellington",174.76657,-41.31277,LGOIMA - Property
2026-07-14T10:51:26Z,"Faded and unclear road markings on Coppin Street, Wilton are causing confusion for drivers","Coppin Street, Wilton, Wellington",174.7398,-41.23756,road and footpath maintence
2026-07-14T10:54:21Z,"E-scooter riders are ignoring the dismount zone outside Box Hill, Khandallah, causing near misses","Box Hill, Khandallah, Wellington",174.80051,-41.27146,Riding Behaviour
2026-07-14T11:24:47Z,A fallen branch is blocking the main path through Wilton park,"Coppin Street, Wilton, Wellington",174.73616,-41.25026,Park or reserve
2026-07-14T11:47:45Z,"Formal LGOIMA request for information on rates valuations for the property on Epuni Street, Aro Valley","Epuni Street, Aro Valley, Wellington",174.7665,-41.30811,LGOIMA - Property
2026-07-14T11:49:13Z,Hillside slip on Rongotai Road in Kilbirnie has closed the footpath to pedestrians,"Rongotai Road, Kilbirnie, Wellington",174.81149,-41.32244,Slips
2026-07-14T13:21:48Z,Dead tree limb overhanging Ohiro Road in Brooklyn looks close to falling onto parked cars,"Ohiro Road, Brooklyn, Wellington",174.76741,-41.31573,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-14T13:41:25Z,"Requesting copies of maintenance records for the council-owned property on Bendall Avenue, Ngaio under the Official Information Act","Bendall Avenue, Ngaio, Wellington",174.7774,-41.23397,LGOIMA - Property
2026-07-14T14:18:28Z,"A nearby stream has burst its banks near Cummings Park, Ngaio, flooding the road and adjoining properties","Cummings Park, Ngaio, Wellington",174.74873,-41.22818,flooding
2026-07-14T15:41:13Z,Community garden fence at the Berhampore reserve on Glasgow Street has fallen down after recent winds,"Glasgow Street, Berhampore, Wellington",174.75958,-41.27284,Berhampore
2026-07-14T16:02:39Z,Rubbish has been left scattered across the Wilton reserve after the weekend,"Croydon Street, Wilton, Wellington",174.75221,-41.23551,Park or reserve
2026-07-14T16:04:12Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Thorndon Quay,"Thorndon Quay, Thorndon, Wellington",174.76578,-41.25762,Inquiry for a Micro-mobility Officer
2026-07-14T17:27:18Z,"A nearby stream has burst its banks near Bendall Avenue, Ngaio, flooding the road and adjoining properties","Bendall Avenue, Ngaio, Wellington",174.75839,-41.25466,flooding
2026-07-14T17:42:18Z,"A pedestrian slipped on the muddy footpath outside Bendall Avenue, Ngaio and injured their wrist following the earlier flooding","Bendall Avenue, Ngaio, Wellington",174.75877,-41.25436,Slips
2026-07-14T18:05:38Z,"Bank alongside Pipitea Street in Pipitea has slipped after heavy rain, covering part of the footpath with mud","Pipitea Street, Pipitea, Wellington",174.76162,-41.29534,Slips
2026-07-14T19:19:31Z,Community garden fence at the Berhampore reserve on Curtis Street has fallen down after recent winds,"Curtis Street, Berhampore, Wellington",174.75528,-41.30265,Berhampore
2026-07-14T19:58:40Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Beauchamp Street,"Beauchamp Street, Karori, Wellington",174.71235,-41.29516,Inquiry for a Micro-mobility Officer
2026-07-14T19:59:03Z,Loose paving stones on Roxburgh Street near Pipitea have become uneven and are creating a trip hazard,"Roxburgh Street, Pipitea, Wellington",174.78037,-41.28334,Pipitea
2026-07-14T20:31:32Z,Streetlight pole on Thorndon Quay in Berhampore appears to be leaning after being clipped by a vehicle,"Thorndon Quay, Berhampore, Wellington",174.76967,-41.28604,Berhampore
2026-07-14T20:43:41Z,"Water temperature at the Kilbirnie pool has been unusually cold for several days, swimmers have complained","Bay Road, Kilbirnie, Wellington",174.79649,-41.33423,Pools and Recreation Centres
2026-07-14T20:49:59Z,Changing room showers at the Wilton recreation centre have no hot water this morning,"Wilton Road, Wilton, Wellington",174.74259,-41.24309,Pools and Recreation Centres
2026-07-14T22:43:57Z,"Abandoned e-scooter has been left in the middle of the footpath on Roxburgh Street, Oriental Bay","Roxburgh Street, Oriental Bay, Wellington",174.79798,-41.29384,Inquiry for a Micro-mobility Officer
2026-07-14T23:22:11Z,Streetlight pole on Constable Street in Berhampore appears to be leaning after being clipped by a vehicle,"Constable Street, Berhampore, Wellington",174.79009,-41.31319,Berhampore
2026-07-15T00:29:58Z,Surface flooding on Ohiro Road near Brooklyn is making the intersection impassable for small vehicles,"Ohiro Road, Brooklyn, Wellington",174.7709,-41.30937,flooding
2026-07-15T01:22:58Z,"Bank alongside Ohiro Road in Brooklyn has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Ohiro Road, Brooklyn, Wellington",174.77148,-41.30933,Slips
2026-07-15T02:55:14Z,"Heavy overnight rain has caused stormwater to back up on Beauchamp Street, Karori, water is pooling across the road","Beauchamp Street, Karori, Wellington",174.70146,-41.2788,flooding
2026-07-15T03:45:13Z,"Flying debris from the storm has broken several windows on Fife Street, Khandallah","Fife Street, Khandallah, Wellington",174.78257,-41.25767,Weather event
2026-07-15T04:46:43Z,"Faded and unclear road markings on Oriental Parade, Oriental Bay are causing confusion for drivers","Oriental Parade, Oriental Bay, Wellington",174.80039,-41.30903,road and footpath maintence
2026-07-15T04:56:17Z,Loose paving stones on Rintoul Street near Pipitea have become uneven and are creating a trip hazard,"Rintoul Street, Pipitea, Wellington",174.76836,-41.33868,Pipitea
2026-07-15T05:13:07Z,"Heavy overnight rain has caused stormwater to back up on The Parade, Island Bay, water is pooling across the road","The Parade, Island Bay, Wellington",174.75779,-41.34624,flooding
2026-07-15T05:28:08Z,"Cyclists have been riding at high speed through the pedestrian section near Wadestown Road, Wadestown","Wadestown Road, Wadestown, Wellington",174.78408,-41.26788,Riding Behaviour
2026-07-15T05:58:07Z,Hillside slip on The Parade in Island Bay has closed the footpath to pedestrians following the earlier flooding,"The Parade, Island Bay, Wellington",174.75743,-41.34606,Slips
2026-07-15T06:32:59Z,Streetlight pole on Thorndon Quay in Berhampore appears to be leaning after being clipped by a vehicle,"Thorndon Quay, Berhampore, Wellington",174.77506,-41.25896,Berhampore
2026-07-15T07:34:45Z,Community garden fence at the Berhampore reserve on Ellice Street has fallen down after recent winds,"Ellice Street, Berhampore, Wellington",174.76806,-41.28335,Berhampore
2026-07-15T08:39:35Z,Resident on Rongotai Road has lost their dog registration tag and needs a replacement,"Rongotai Road, Kilbirnie, Wellington",174.79515,-41.3347,Make a dog registration enquiry
2026-07-15T08:52:34Z,Dead tree limb overhanging Epuni Street in Aro Valley looks close to falling onto parked cars,"Epuni Street, Aro Valley, Wellington",174.7711,-41.30068,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-15T09:59:59Z,Rubbish has been left scattered across the Wilton reserve after the weekend,"Croydon Street, Wilton, Wellington",174.73817,-41.22909,Park or reserve
2026-07-15T10:08:58Z,"Water temperature at the Waterfront pool has been unusually cold for several days, swimmers have complained","Jervois Quay, Waterfront, Wellington",174.79319,-41.30074,Pools and Recreation Centres
2026-07-15T10:54:55Z,Community garden fence at the Berhampore reserve on Coppin Street has fallen down after recent winds,"Coppin Street, Berhampore, Wellington",174.7446,-41.24175,Berhampore
2026-07-15T11:23:41Z,Hail and gale-force wind have damaged shopfront awnings along Fife Street in Khandallah,"Fife Street, Khandallah, Wellington",174.7644,-41.25439,Weather event
2026-07-15T11:54:44Z,"Abandoned e-scooter has been left in the middle of the footpath on Donald Street, Karori","Donald Street, Karori, Wellington",174.71696,-41.28544,Inquiry for a Micro-mobility Officer
2026-07-15T11:55:35Z,"Footpath slabs on Hill Street, Thorndon have cracked and lifted, creating a tripping hazard","Hill Street, Thorndon, Wellington",174.79136,-41.28746,road and footpath maintence
2026-07-15T11:56:39Z,Streetlight outage reported along Bay Road in the Pipitea area,"Bay Road, Pipitea, Wellington",174.79335,-41.33617,Pipitea
2026-07-15T13:02:23Z,"Discoloured tap water has been reported by multiple households along Hay Street, Mount Victoria","Hay Street, Mount Victoria, Wellington",174.76699,-41.29479,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-15T14:20:36Z,Streetlight pole on Broadway in Berhampore appears to be leaning after being clipped by a vehicle,"Broadway, Berhampore, Wellington",174.83665,-41.31685,Berhampore
2026-07-15T14:31:05Z,"Overgrown hedge on Donald Street, Berhampore is blocking visibility at the intersection","Donald Street, Berhampore, Wellington",174.71663,-41.29509,Berhampore
2026-07-15T14:31:08Z,Street sign on Tasman Street near Pipitea has fallen over and is partially blocking the footpath,"Tasman Street, Pipitea, Wellington",174.7601,-41.31748,Pipitea
2026-07-15T14:31:18Z,"Deep pothole has formed on Bendall Avenue in Ngaio, causing vehicles to swerve into oncoming traffic","Bendall Avenue, Ngaio, Wellington",174.76697,-41.22704,road and footpath maintence
2026-07-15T16:50:10Z,Streetlight outside Curtis Street in Brooklyn has been flickering and going out completely at night,"Curtis Street, Brooklyn, Wellington",174.78769,-41.29372,Brooklyn
2026-07-15T16:55:06Z,"Water temperature at the Pipitea pool has been unusually cold for several days, swimmers have complained","Molesworth Street, Pipitea, Wellington",174.76203,-41.27821,Pools and Recreation Centres
2026-07-15T19:11:36Z,"E-scooters have been left blocking the accessible ramp outside Britomart Street, Berhampore for several days","Britomart Street, Berhampore, Wellington",174.77545,-41.31831,Inquiry for a Micro-mobility Officer
2026-07-15T20:03:03Z,Streetlight outside Constable Street in Brooklyn has been flickering and going out completely at night,"Constable Street, Brooklyn, Wellington",174.76322,-41.33125,Brooklyn
2026-07-15T20:30:52Z,Rubbish has been left scattered across the Waterfront reserve after the weekend,"Jervois Quay, Waterfront, Wellington",174.76458,-41.26817,Park or reserve
2026-07-15T20:42:43Z,"Bank alongside Ottawa Road in Ngaio has slipped after heavy rain, covering part of the footpath with mud","Ottawa Road, Ngaio, Wellington",174.77271,-41.25506,Slips
2026-07-15T20:51:30Z,"New puppy owner on Murphy Street, Thorndon is asking how to renew their dog registration online","Murphy Street, Thorndon, Wellington",174.7706,-41.27312,Make a dog registration enquiry
2026-07-15T21:05:53Z,Community garden fence at the Berhampore reserve on Todman Street has fallen down after recent winds,"Todman Street, Berhampore, Wellington",174.77677,-41.3053,Berhampore
2026-07-15T22:00:14Z,Changing room showers at the Newtown recreation centre have no hot water this morning,"Riddiford Street, Newtown, Wellington",174.77713,-41.31075,Pools and Recreation Centres
2026-07-15T22:19:02Z,"E-scooter riders are ignoring the dismount zone outside Chelsea Street, Miramar, causing near misses","Chelsea Street, Miramar, Wellington",174.79785,-41.3084,Riding Behaviour
2026-07-15T22:24:53Z,"E-scooter riders are ignoring the dismount zone outside Cleveland Street, Brooklyn, causing near misses","Cleveland Street, Brooklyn, Wellington",174.77555,-41.29707,Riding Behaviour
2026-07-15T23:00:06Z,Residents on Bendall Avenue report low water pressure and a metallic taste from the mains supply,"Bendall Avenue, Ngaio, Wellington",174.7658,-41.25041,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-16T00:00:10Z,A pohutukawa tree on Willis Street has partially uprooted and is leaning dangerously toward the road,"Willis Street, CBD, Wellington",174.78484,-41.28417,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-16T03:27:12Z,Overgrown vegetation is blocking the walking track through Berhampore park,"Britomart Street, Berhampore, Wellington",174.79494,-41.32831,Park or reserve
